StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Facilidad,Dificultad,Dificultad_1_TEXT,InfoUtil_1,PostuBene,Recomendar_NPS_GROUP,Recomendar,SelectMode.PP,SelectMode.under50,Comp1.PP,Comp2.PP,Comp3.PP,Comp4.PP,Comp5.PP,Comp6.PP,Comp7.PP,Curiosity_1,Confidence_1,Intro,Q18500,Q18500-repeat,Q15000,Q13500,Q12700,Q12400,Q13100,Q14300,Q14700,Q13900,Q16700,Q15900,Q15500,Q16300,Q17600,Q17100,Q18000,Q22200,Q24200,Q23200,Q23700,Q22700,Q25200,Q25800,Q24700,Q20300,Q19400,Q18900,Q19800,Q21200,Q20700,Q21700,MathChild,Confused,QMath1,QMath2,QMath3,LotteryRisk,Risk_Tende_1,Comentario_final,SC0,survey,show-up,age,UID,uemail,esfuerzo,total_reward,perfil,website,genero,name1,name2,name3,name4,Pn1,pn1,name5,name6,name7,name8,verb1,verb2,verb3,noun1,dueño,contratado,un,herido,tetra,lo,solo,ciego,mismo,declarado,el,hn1,dueña,contratada,una,herida,la,sola,ciega,misma,declarada,ella
2022-07-30 07:03:37,2022-07-30 07:12:37,IP Address,190.46.200.106,100,540,True,2022-07-30 07:12:38,R_1j8wqhjQewtsya9,,,,,-18.4731,-70.3034,anonymous,ES-ES,Muy fácil  5,No,,9,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,$1.000.000,10,8,,Dentro de 12 meses,,Hoy,,,,,,,,Dentro de 12 meses,Hoy,,Hoy,,,,,,,,,,,,,,,,,,,Mejor que el promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Menos de 20 años,10000,50% probabilidades de ganar $1.440 y 50% probabilidades de ganar $360,8,"Amable, informativa y clara",5,OE_USACH_NN,3500,57,7019-2-8-57-0,7019,2000,8500,0,8,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-30 07:11:50,2022-07-30 07:19:20,IP Address,181.43.123.163,100,450,True,2022-07-30 07:19:21,R_1f46zbIpENsL6gM,,,,,-33.4513,-70.6653,anonymous,ES-ES,3,No,,3,Sí,Detractor,4,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,$630.000,9,7,,Dentro de 12 meses,,Dentro de 12 meses,Hoy,,,,Hoy,Dentro de 12 meses,,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Entre 30 y 40 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,4,"Bien ",4,OE_USACH_NN,3500,54,8228-2-2-54-0,8228,1500,8000,0,2,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-30 08:05:51,2022-07-30 08:15:03,IP Address,190.114.60.77,100,551,True,2022-07-30 08:15:03,R_3MsqDqhmhuT9J54,,,,,-33.4513,-70.6653,anonymous,ES-ES,3,No,,7,Sí,Pasivo,7,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,$1.000.000,8,7,,Dentro de 12 meses,,No sabe / No responde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mejor que el promedio,Ni de acuerdo ni en desacuerdo,Entre $120.000.000 y $125.000.000,Entre 20 y 30 años,5000,50% probabilidades de ganar $2.160 y 50% probabilidades de ganar $0,4,"Interesante el formato de encuesta/examen ",5,OE_USACH_NN,3500,61,8532-2-3-61-0,8532,2000,8500,0,3,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-30 08:54:26,2022-07-30 09:05:06,IP Address,181.163.31.225,100,640,True,2022-07-30 09:05:07,R_2y2RHFA2WwgowGO,,,,,-34.6344,-71.3628,anonymous,ES-ES,Muy fácil  5,No,,7,Sí,Promotor,9,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,Sí,$1.000.000,8,9,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Hoy,Hoy,,,,,,,,,Más o menos igual al promedio,De acuerdo,Más de $125.000.000,Entre 30 y 40 años,10,50% probabilidades de ganar $1.440 y 50% probabilidades de ganar $360,8,"Muy satisfactoria, comprendí muchas cosas que no tenía conocimiento de los ahorros y jubilación ",7,OE_USACH_NN,3500,59,6777-1-1-59-0,6777,3000,9500,0,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-30 09:15:54,2022-07-30 09:26:04,IP Address,23.227.145.52,100,610,True,2022-07-30 09:26:05,R_1Nrjcq4qkuI7dGI,,,,,40.5511,-74.4606,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,10,,Dentro de 12 meses,,Hoy,,,,,,,,No sabe / No responde,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,De acuerdo,Más de $125.000.000,Nunca se terminaría de pagar el crédito,10000,50% probabilidades de ganar $2.160 y 50% probabilidades de ganar $0,6,bastante entretenida,9,OE_USACH_NN,3500,61,9148-1-8-61-0,9148,3500,10000,0,8,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-30 09:20:08,2022-07-30 09:33:05,IP Address,45.232.92.36,100,777,True,2022-07-30 09:33:06,R_3qwX1sRw56DWQdS,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,9,Sí,Promotor,10,Aporte Previsional Solidario de invalidez,,A partir de los 65 años,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,8,,Dentro de 12 meses,,Dentro de 12 meses,Dentro de 12 meses,Hoy,,Dentro de 12 meses,,,,,,,,,,,,,,,,,,,,,,,,,,Mucho mejor que el promedio,De acuerdo,Más de $125.000.000,Entre 20 y 30 años,5000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,9,Me parecio interesante el tema. Aprendi de el. Reconozco que no estaba tan interiorizado acerca de los aportes adicionales al momento de jubilar.,8,OE_USACH_NN,3500,54,2502-1-2-54-0,2502,3000,9500,0,2,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-30 10:15:44,2022-07-30 10:22:49,IP Address,200.86.15.33,100,424,True,2022-07-30 10:22:49,R_1DG85Gyd0wxYQjp,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,Sí,$1.000.000,10,7,,Dentro de 12 meses,,Dentro de 12 meses,Dentro de 12 meses,Dentro de 12 meses,Dentro de 12 meses,,,,,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,De acuerdo,Más de $125.000.000,Entre 30 y 40 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,6,"Demando leer bien y entender el sistema de pensiones ",7,OE_USACH_NN,3500,54,1346-2-1-54-0,1346,3000,9500,0,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-30 10:23:10,2022-07-30 10:26:11,IP Address,200.86.15.33,100,180,True,2022-07-30 10:26:11,R_qyy1BFCsglN6IDv,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,Sí,$1.000.000,7,6,,Dentro de 12 meses,,Dentro de 12 meses,Dentro de 12 meses,Dentro de 12 meses,Dentro de 12 meses,,,,,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,De acuerdo,Más de $125.000.000,Entre 30 y 40 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,7,"Demando leer bien y entender el sistema de pensiones ",7,OE_USACH_NN,3500,54,1346-2-1-54-0,1346,3000,9500,0,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-30 10:09:00,2022-07-30 10:30:17,IP Address,186.104.150.221,100,1276,True,2022-07-30 10:30:18,R_1Fs1jLyfuk13NGC,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,10,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Hoy,Hoy,,,,,,,,,Mejor que el promedio,De acuerdo,Entre $120.000.000 y $125.000.000,Nunca se terminaría de pagar el crédito,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,7,De aprendizaje y reconocimiento,8,OE_USACH_NN,3500,62,6652-1-1-62-0,6652,3500,10000,0,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-30 14:00:45,2022-07-30 14:15:35,IP Address,186.10.191.11,100,890,True,2022-07-30 14:15:36,R_3Jg8jULvmfV8F3Q,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,9,No,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,9,,Dentro de 12 meses,,Hoy,,,,,,,,Dentro de 12 meses,Hoy,,Dentro de 12 meses,,,,,,,,,,,,,,,,,,,Mucho mejor que el promedio,En desacuerdo,Más de $125.000.000,Entre 30 y 40 años,10000,50% probabilidades de ganar $1.440 y 50% probabilidades de ganar $360,6,"Interesante. Aprendí sobre beneficios que desconocía. Por otra parte, en los cálculos, evité usar calculadora como desafío para mi memoria y capacidad de cálculos. (Ansiosa por conocer mis resultados)",7,OE_USACH_NN,3500,61,3142-2-8-61-0,3142,3000,9500,0,8,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-30 14:35:59,2022-07-30 14:57:40,IP Address,190.163.167.208,100,1300,True,2022-07-30 14:57:41,R_OpWe955mm0SbqY9,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,8,Sí,Detractor,5,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,No,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,No,$630.000,7,5,,Dentro de 12 meses,,Dentro de 12 meses,Dentro de 12 meses,Hoy,,Dentro de 12 meses,,,,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Entre 30 y 40 años,10000,100% probabilidades de ganar $720,4,"entretenida  , informativa se agradece.",4,OE_USACH_NN,3500,58,669-2-1-58-0,669,1500,8000,0,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-30 18:57:14,2022-07-30 19:04:35,IP Address,179.60.79.220,100,441,True,2022-07-30 19:04:35,R_3fkrqMm3K0C4ONI,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,No,,9,Sí,Promotor,9,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,$1.000.000,9,7,,Hoy,,,,,,,,,,,,,,,,,Dentro de 12 meses,,,,,,,,Dentro de 12 meses,Hoy,,Hoy,,,,Mucho mejor que el promedio,En desacuerdo,Entre $120.000.000 y $125.000.000,Entre 20 y 30 años,10000,100% probabilidades de ganar $720,8,Me hizo pensar,4,OE_USACH_NN,3500,54,9739-2-2-54-0,9739,2000,8500,0,2,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-30 19:24:29,2022-07-30 19:40:04,IP Address,201.219.239.18,100,934,True,2022-07-30 19:40:05,R_2upxTEBwYB5LO6P,,,,,-23.6464,-70.398,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,No,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,$200.000,10,8,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Hoy,Hoy,,,,,,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,No sabe / No contesta,Entre 20 y 30 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,8,"Me fue muy fácil navegar por el sitio web además que me aclararon varias dudas que tenía sobre pensiones muchas gracias ",3,OE_USACH_NN,3500,64,102-2-1-64-0,102,1500,8000,0,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-30 20:30:06,2022-07-30 20:41:49,IP Address,201.187.70.6,100,703,True,2022-07-30 20:41:51,R_1f6JV8OnezksEtO,,,,,-39.8,-73.2333,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,No sabe,10,8,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Hoy,Hoy,,,,,,,,,Más o menos igual al promedio,De acuerdo,Más de $125.000.000,Entre 30 y 40 años,10000,100% probabilidades de ganar $720,6,,5,OE_USACH_NN,3500,53,8377-2-8-53-0,8377,2000,8500,0,8,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-30 20:32:24,2022-07-30 20:43:48,IP Address,181.163.1.108,100,683,True,2022-07-30 20:43:49,R_USAuiqfpfEr5ztD,,,,,-34.6309,-71.1132,anonymous,ES-ES,4,No,,8,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,8,9,,Hoy,,,,,,,,,,,,,,,,,Hoy,Dentro de 12 meses,Dentro de 12 meses,,Dentro de 12 meses,,,,,,,,,,,Mejor que el promedio,De acuerdo,Más de $125.000.000,Entre 30 y 40 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,4,"La encuesta es didáctica, en los videos están muy bien explicados los temas.",7,OE_USACH_NN,3500,62,8020-2-2-62-0,8020,3000,9500,0,2,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-30 21:24:46,2022-07-30 21:32:25,IP Address,190.164.174.108,100,459,True,2022-07-30 21:32:26,R_2WC4RzJzLrNwgxu,,,,,-36.8335,-73.0487,anonymous,ES-ES,Muy fácil  5,No,,9,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,$630.000,10,9,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Dentro de 12 meses,,Hoy,,,,,,,,Más o menos igual al promedio,De acuerdo,Entre $120.000.000 y $125.000.000,Menos de 20 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,4,"Dinámica,  de aprendizaje. ",4,OE_USACH_NN,3500,57,4320-2-3-57-0,4320,2000,8500,0,3,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-31 06:45:58,2022-07-31 06:54:09,IP Address,186.11.96.60,100,491,True,2022-07-31 06:54:10,R_2ZUHkfYvBcoXBRQ,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,8,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,Sí,$200.000,9,8,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Hoy,Hoy,,,,,,,,,Más o menos igual al promedio,De acuerdo,Menos de $120.000.000,Entre 20 y 30 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,9,excelente,4,OE_USACH_NN,3500,51,1762-1-1-51-0,1762,2000,8500,0,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-31 14:50:09,2022-07-31 15:03:59,IP Address,190.163.149.240,100,830,True,2022-07-31 15:04:00,R_0Amsl0FQ5aREhpv,,,,,-36.8335,-73.0487,anonymous,ES-ES,Muy fácil  5,No,,8,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,9,,Dentro de 12 meses,,Dentro de 12 meses,Hoy,,,,Hoy,Hoy,,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,Menos de $120.000.000,Entre 20 y 30 años,10000,100% probabilidades de ganar $720,6," bastante entretenida y reflexiva",7,OE_USACH_NN,3500,64,8114-2-8-64-0,8114,3500,10000,0,8,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-31 15:02:30,2022-07-31 15:46:22,IP Address,181.226.112.108,100,2631,True,2022-07-31 15:46:23,R_3MsAcvdaX9u487P,,,,,-37.7995,-72.7169,anonymous,ES-ES,4,No,,9,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,3,,Dentro de 12 meses,,Hoy,,,,,,,,Hoy,,,,Hoy,,Hoy,,,,,,,,,,,,,,,,Mucho mejor que el promedio,De acuerdo,Más de $125.000.000,Entre 20 y 30 años,10000,100% probabilidades de ganar $720,10,"Me interesó mucho el tema y por supuesto sirvió para interiorizarme más del tema, muy buena experiencia y muchas gracias por tocar de buena manera este tema.",7,OE_USACH_NN,3500,55,7493-2-2-55-0,7493,3000,9500,0,2,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-31 16:02:33,2022-07-31 16:25:09,IP Address,200.86.57.237,100,1356,True,2022-07-31 16:25:10,R_ykicg2JzxjdWio9,,,,,-23.6464,-70.398,anonymous,ES-ES,Muy fácil  5,No,,8,Sí,Pasivo,7,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,No,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,$1.000.000,10,10,,Dentro de 12 meses,,Hoy,,,,,,,,Dentro de 12 meses,Hoy,,Hoy,,,,,,,,,,,,,,,,,,,Mejor que el promedio,En desacuerdo,Más de $125.000.000,Nunca se terminaría de pagar el crédito,10000,100% probabilidades de ganar $720,6,"Una encuesta que aún no se cuál es la razón, pero la hice igual. ",6,OE_USACH_NN,3500,59,1379-2-3-59-0,1379,2000,8500,0,3,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-31 15:54:28,2022-07-31 16:35:23,IP Address,45.232.32.244,100,2454,True,2022-07-31 16:35:23,R_2sQLHcx4JVwk7KN,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,No,,8,Sí,Pasivo,8,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$630.000,10,7,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Hoy,Hoy,,,,,,,,,Más o menos igual al promedio,De acuerdo,Entre $120.000.000 y $125.000.000,Entre 20 y 30 años,10000,100% probabilidades de ganar $720,8,"Fueron muy clara las indicaciones y todo se entendió ",5,OE_USACH_NN,3500,55,8825-2-1-55-0,8825,2500,9000,0,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-31 18:45:56,2022-07-31 18:55:07,IP Address,191.125.21.50,100,550,True,2022-07-31 18:55:07,R_phD6o1mA11fwlBD,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,9,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,Sí,$1.000.000,10,9,,Hoy,,,,,,,,,,,,,,,,,Dentro de 12 meses,,,,,,,,Dentro de 12 meses,Hoy,,Hoy,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Entre 20 y 30 años,10000,100% probabilidades de ganar $720,6,"Bien, aprendí algo nuevo. Gracias",6,OE_USACH_NN,3500,55,1803-2-2-55-0,1803,2500,9000,0,2,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-08-01 06:08:28,2022-08-01 06:31:46,IP Address,190.209.166.131,100,1398,True,2022-08-01 06:31:47,R_11Y0M0orRzyKZyZ,,,,,-36.6006,-72.1174,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$200.000,10,8,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Dentro de 12 meses,,Dentro de 12 meses,,,,,,,,Más o menos igual al promedio,En desacuerdo,Entre $120.000.000 y $125.000.000,Entre 20 y 30 años,10000,100% probabilidades de ganar $720,2,fue una experiencia enriquecedora en cuanto a conocimiento. Muy buena,5,OE_USACH_NN,3500,54,5835-2-1-54-0,5835,2500,9000,0,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-08-01 07:19:47,2022-08-01 07:24:52,IP Address,186.172.23.223,100,304,True,2022-08-01 07:24:52,R_3JqkK3kTFAoR1nX,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,Sí,$1.000.000,10,5,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Hoy,Hoy,,,,,,,,,Peor que al promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Nunca se terminaría de pagar el crédito,10000,100% probabilidades de ganar $720,0,"Agradezco la encuesta ",8,OE_USACH_NN,3500,59,2362-2-8-59-0,2362,3000,9500,0,8,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
